"","kTotal","kWithin","kOut","kDiff"
"ADRB3",6.19433802205107,4.98055438988892,1.21378363216215,3.76677075772677
"TMEM52",6.58508185815399,4.84132955414445,1.74375230400954,3.09757725013492
"CLEC2D",6.32785232313343,4.32610553406782,2.00174678906561,2.32435874500222
"PMAIP1",5.69426974133176,4.25273077583735,1.4415389654944,2.81119181034295
"NTF4",4.57276716901069,3.87262798211211,0.700139186898572,3.17248879521354
"TCEAL7",4.37804346286588,3.6281660944376,0.749877368428281,2.87828872600932
"FBXO5",5.50758198087259,4.21886910006423,1.28871288080836,2.93015621925588
"DEUP1",5.06763884362199,3.83536543069015,1.23227341293184,2.6030920177583
"OSGIN1",6.07967463470967,4.94343033754395,1.13624429716572,3.80718604037822
"PDE6B",4.49771709321631,3.73965560740352,0.758061485812792,2.98159412159073
"TEKT2",5.98509173807524,4.67404422847691,1.31104750959832,3.36299671887859
"AQP9",4.16815087550348,3.43295788515505,0.735192990348427,2.69776489480663
"CRHR2",6.99684935034799,4.84620852260354,2.15064082774445,2.6955676948591
"KIF2C",8.61062463655512,5.35982761420723,3.25079702234789,2.10903059185934
"TMEM53",5.56198559854108,4.56966855624503,0.992317042296058,3.57735151394897
"PIK3CG",10.1779319914894,2.20929797340885,7.96863401808058,-5.75933604467173
"DOK1",6.85278044000647,4.76408142575896,2.0886990142475,2.67538241151146
"TNFAIP3",9.28979976309395,6.84964592477755,2.44015383831641,4.40949208646114
"SLC43A3",5.25677304644558,3.43775351558692,1.81901953085866,1.61873398472826
"CSF2RB",9.65004262346647,1.85277518624504,7.79726743722143,-5.94449225097639
"DBP",10.4390167980565,1.37584400417138,9.06317279388514,-7.68732878971376
"PKN3",4.93941421191719,3.8592565323994,1.08015767951779,2.7790988528816
"RETN",5.60552666935795,4.42594948298299,1.17957718637496,3.24637229660803
"RSF1",7.05232186861072,5.01692200611546,2.03539986249526,2.9815221436202
"COL9A2",8.32377321505295,1.44955522963153,6.87421798542141,-5.42466275578988
"IRF9",15.9667652254762,5.16426315646671,10.8025020690095,-5.63823891254275
"RASSF9",7.16959007580502,4.70917322745806,2.46041684834696,2.2487563791111
"SPOCD1",7.02446921689464,5.32813629147251,1.69633292542213,3.63180336605039
"ITGB6",4.78313979168819,3.88725844684446,0.895881344843732,2.99137710200073
"TGFB3",7.60344838426167,5.05930485142228,2.54414353283938,2.5151613185829
"ACOX2",5.12623023462707,3.97889945108425,1.14733078354282,2.83156866754143
"ADAMTS15",5.08812942332915,3.72517409464115,1.362955328688,2.36221876595314
"TMC2",6.461265387561,5.19712935166924,1.26413603589176,3.93299331577747
"A3GALT2",5.87437434153244,4.59734660247988,1.27702773905256,3.32031886342732
"C1QA",22.0919768238632,9.76574066268207,12.3262361611811,-2.56049549849902
"RUNX1",7.44633944962081,5.58915137995415,1.85718806966666,3.73196331028749
"LRRC23",7.5362838232595,5.02125798239263,2.51502584086688,2.50623214152575
"HNF1B",4.18058241494666,3.33304808769254,0.847534327254126,2.48551376043841
"TBXAS1",8.63389667349138,6.08155107744495,2.55234559604643,3.52920548139851
"CDA",4.99325687084693,4.05177193867014,0.941484932176794,3.11028700649334
"ITGA2B",5.80595590835994,4.54456122046469,1.26139468789525,3.28316653256944
"LAMC3",11.0607337493001,1.82707222517945,9.23366152412062,-7.40658929894117
"DEF6",5.51648536745049,4.39328755269202,1.12319781475848,3.27008973793354
"ASPA",18.7381638986906,6.95664496845221,11.7815189302384,-4.82487396178617
"SDF2L1",6.94454512948448,5.80902035376593,1.13552477571855,4.67349557804737
"SIX5",5.90573737663395,4.62649580053016,1.27924157610379,3.34725422442637
"ARHGAP28",4.89427214407906,3.81706743625259,1.07720470782647,2.73986272842612
"C2orf70",9.0380488566,6.16368595468726,2.87436290191274,3.28932305277452
"ID1",8.31720603784136,5.73671005892662,2.58049597891474,3.15621408001188
"CFAP206",8.76243840823243,0.88870627695182,7.87373213128061,-6.98502585432879
"ADAM18",7.35385421180065,5.17366415345822,2.18019005834242,2.9934740951158
"E2F1",5.95879349145383,4.61935607401358,1.33943741744025,3.27991865657333
"MEGF6",9.99742647835465,6.02319832620695,3.9742281521477,2.04897017405926
"GNG4",19.2672233676855,7.43263205338239,11.8345913143032,-4.40195926092078
"MRGPRF",9.45963161415751,2.31455825087036,7.14507336328715,-4.8305151124168
"CHST14",6.63516778415343,5.32430407841563,1.3108637057378,4.01344037267782
"ADRM1",7.7888948274036,5.90103435353874,1.88786047386485,4.01317387967389
"LMCD1",6.74247112921213,5.51622149720499,1.22624963200713,4.28997186519786
"HDDC3",6.30917281471474,5.08863190885265,1.22054090586208,3.86809100299057
"DACT1",6.42363208720622,4.3256482478231,2.09798383938312,2.22766440843997
"RFLNA",6.10614415887937,4.50909257047377,1.59705158840561,2.91204098206816
"TRIM21",8.63115127676858,6.41812966757945,2.21302160918913,4.20510805839032
"GREB1",5.53338455410981,4.25611985648661,1.2772646976232,2.9788551588634
"CHRDL2",3.95716420838194,3.17252658622712,0.784637622154819,2.3878889640723
"SCART1",5.62989626103181,4.3567205994219,1.27317566160992,3.08354493781198
"CCDC122",7.76760443861976,5.93326714261771,1.83433729600205,4.09892984661565
"PRRG1",13.3540764609418,2.41009048877932,10.9439859721625,-8.53389548338314
"ANKRD65",4.70293982519224,3.97476615420262,0.728173670989626,3.24659248321299
"CLRN1",5.43533854803596,3.88758682610069,1.54775172193527,2.33983510416543
"COL8A2",4.9703153258241,4.3384463785894,0.631868947234699,3.7065774313547
"GSG1L",20.2995055615479,11.9865102768135,8.31299528473442,3.67351499207911
"FOXJ1",11.5234890658834,5.86457123851864,5.65891782736476,0.205653411153888
"PYGL",6.77970549748985,5.2051573497874,1.57454814770245,3.63060920208495
"LAT",6.5653342196921,5.22651044629018,1.33882377340193,3.88768667288825
"HCRTR1",7.03425978413688,4.76487463620575,2.26938514793113,2.49548948827462
"SLC26A10",11.0425825805929,2.07737385235039,8.96520872824248,-6.88783487589209
"ITGA2",4.992592419619,3.97270851640839,1.01988390321061,2.95282461319779
"CITED1",5.74536538568981,4.52601686816415,1.21934851752566,3.30666835063849
"EFCAB9",5.07546807100347,3.93878645771405,1.13668161328942,2.80210484442463
"ECT2L",5.52139679984761,4.20884214836967,1.31255465147794,2.89628749689173
"MFSD4A",6.67431995802172,5.04734529690763,1.62697466111409,3.42037063579354
"SMIM3",12.3916745018469,7.88756762020942,4.50410688163748,3.38346073857195
"SLC41A3",5.99218488370024,4.74796318205287,1.24422170164737,3.5037414804055
"SLCO1B7",5.83237527338192,5.13547862447716,0.696896648904755,4.43858197557241
"SLCO1B3",5.83237527338192,5.13547862447716,0.696896648904755,4.43858197557241
"SLCO1B1",5.83237527338192,5.13547862447716,0.696896648904755,4.43858197557241
"SH2D6",9.46549826675166,6.47539585434472,2.99010241240693,3.48529344193779
"SSTR1",13.7842408290675,4.91484187840446,8.86939895066307,-3.9545570722586
"DNA2",4.70557281092046,3.83821556757362,0.867357243346841,2.97085832422678
"ENPEP",6.15370632712666,4.7974357259552,1.35627060117146,3.44116512478374
"TMEM106A",6.84655958490043,4.7185933883344,2.12796619656602,2.59062719176838
"AARD",6.94796650636671,5.49542179753169,1.45254470883502,4.04287708869667
"KCNE5",5.61617280757701,4.48265126889318,1.13352153868383,3.34912973020934
"MSH5-SAPCD1",7.24429300449494,6.00822953177633,1.23606347271861,4.77216605905772
"MSH5",7.24429300449494,6.00822953177633,1.23606347271861,4.77216605905772
"FAM221A",4.9880679817988,3.82052532598371,1.16754265581509,2.65298267016862
"PSMG3",4.20796211624657,3.53204471347616,0.675917402770402,2.85612731070576
"PM20D1",8.00394462231662,6.02605745391208,1.97788716840454,4.04817028550754
"TOX",13.8426647867704,6.08387104234648,7.75879374442394,-1.67492270207746
"COL17A1",4.53169151414389,3.48440305616553,1.04728845797836,2.43711459818717
"SMTNL2",5.80564968111267,4.06400325064473,1.74164643046794,2.32235682017679
"B3GNT8",5.22483401722474,4.26618330787783,0.958650709346903,3.30753259853093
"FCRLB",5.63200302707472,3.82106769273647,1.81093533433826,2.01013235839821
"NFATC1",13.7416832427756,8.23266606940199,5.50901717337357,2.72364889602841
"ADGRG3",5.75380059183113,4.61893856101249,1.13486203081864,3.48407653019385
"ARSI",5.81657177331407,4.13140292571189,1.68516884760218,2.4462340781097
"CRACR2A",8.77001767237428,6.65638598219603,2.11363169017825,4.54275429201779
"DDX11",7.94318530788474,5.35064575961219,2.59253954827255,2.75810621133963
"OOEP",3.64570551601425,3.05450457487435,0.5912009411399,2.46330363373445
"PLEKHD1",5.62046938974149,4.39999958916539,1.2204698005761,3.17952978858929
"TNNI3",6.40719779256991,4.63466151379515,1.77253627877476,2.86212523502039
"IL4I1",5.12683675187309,4.06359427286082,1.06324247901227,3.00035179384855
"FAM118B",5.12573847765956,4.02666309095269,1.09907538670687,2.92758770424582
"OXTR",8.85361288258609,5.80535625313217,3.04825662945391,2.75709962367826
"ROBO3",13.1616708107155,3.67497467717475,9.48669613354072,-5.81172145636597
"CDH7",13.7788217807741,4.05343711934804,9.72538466142611,-5.67194754207807
"ANXA2",9.855458496935,1.95757392148163,7.89788457545337,-5.94031065397175
"ESPN",12.4965671790787,7.93878246691145,4.55778471216728,3.38099775474417
"NPPC",8.71133332238155,6.07207231192641,2.63926101045514,3.43281130147126
"MOB3B",9.41022973475688,1.85929582492771,7.55093390982918,-5.69163808490147
"RSPH1",8.54334054697447,5.811481136867,2.73185941010747,3.07962172675954
"GPR151",6.54078792150765,5.14707138202647,1.39371653948118,3.75335484254529
"EBF1",7.19994051426751,5.49759976336846,1.70234075089905,3.79525901246941
"QDPR",16.2624253044062,2.46753671137498,13.7948885930312,-11.3273518816562
"ADA",4.79737565351902,3.87159912963923,0.925776523879791,2.94582260575944
"RTBDN",7.07699349664785,4.94779554519434,2.12919795145351,2.81859759374083
"TCP11",6.93691909163405,5.35634499537265,1.5805740962614,3.77577089911125
"TSSK4",5.64043550231843,4.62548296224286,1.01495254007558,3.61053042216728
"FA2H",31.8011661179341,21.2730439959754,10.5281221219587,10.7449218740166
"GPR157",5.31646938594456,4.301502533844,1.01496685210057,3.28653568174343
"CHRNA3",5.89874439894631,4.74079278040084,1.15795161854547,3.58284116185537
"SPTSSB",6.00489938398187,4.67587668526679,1.32902269871509,3.3468539865517
"TEAD3",5.5998754388722,4.33550585494405,1.26436958392815,3.0711362710159
"CATSPERG",5.88371549257219,4.52700135680654,1.35671413576565,3.1702872210409
"TUSC1",4.75185543485626,3.85396122342922,0.897894211427043,2.95606701200217
"SLC12A1",5.81989169859304,4.7754915726263,1.04440012596674,3.73109144665956
"HERC6",9.73278046276902,6.41855025946591,3.31423020330312,3.10432005616279
"FERMT3",8.61091580848151,1.76105197901344,6.84986382946807,-5.08881185045462
"WISP3",6.69676514761791,4.99691300637064,1.69985214124727,3.29706086512337
"MAMSTR",5.69465751553092,4.65203448478939,1.04262303074153,3.60941145404786
"MFSD3",6.15526086236211,4.72015124085633,1.43510962150578,3.28504161935054
"POF1B",6.29894800858698,4.94001739454993,1.35893061403705,3.58108678051288
"TRIB1",7.73087326057377,1.05713120679144,6.67374205378233,-5.61661084699088
"LGALS4",4.97340120605676,3.92849280132708,1.04490840472968,2.8835843965974
"CSF3R",10.8436323329047,2.31183394456864,8.53179838833607,-6.21996444376742
"SLC26A8",8.08681876497253,6.25088188430433,1.8359368806682,4.41494500363613
"CCDC151",7.99290732345014,6.37811886236323,1.61478846108691,4.76333040127632
"ST8SIA6",8.60743743632753,5.13196355337423,3.4754738829533,1.65648967042094
"DSG2",6.0274485913828,4.88504764149255,1.14240094989025,3.7426466916023
"RENBP",9.08215993263603,5.84845200593339,3.23370792670264,2.61474407923076
"PAQR5",6.94264078963143,5.23166614702396,1.71097464260747,3.52069150441649
"MARCH3",4.93989293516559,4.01390810716654,0.925984827999058,3.08792327916748
"KLHL14",4.21906278664578,3.15553065654429,1.06353213010149,2.0919985264428
"DGCR2",7.89751229968464,6.25376171777858,1.64375058190606,4.61001113587252
"NOS3",4.23773577087699,3.56372793530928,0.674007835567711,2.88972009974157
"C8orf89",5.64611032363203,4.51446641930815,1.13164390432388,3.38282251498426
"SLC16A5",5.27692126986604,4.24991593404025,1.0270053358258,3.22291059821445
"LRRC25",6.50012920235344,5.0573883577412,1.44274084461224,3.61464751312897
"ITPR3",11.1209726822061,6.60658951051494,4.51438317169114,2.0922063388238
"KLHL41",5.47062794136689,4.30776015855097,1.16286778281592,3.14489237573505
"FHIT",8.97752469921155,2.55357746087791,6.42394723833365,-3.87036977745574
"PLK1",5.99498597805216,4.80590752498649,1.18907845306568,3.61682907192081
"SLC7A11",11.6577170250893,2.46641868611924,9.19129833897011,-6.72487965285086
"CRIP3",6.29893295915772,4.93666985953706,1.36226309962067,3.57440675991639
"CCDC40",7.43384597056784,4.73417515394354,2.6996708166243,2.03450433731924
"DEGS2",6.94648096211418,4.84508580052677,2.10139516158741,2.74369063893937
"RDH12",5.07107562597224,4.25591884977382,0.815156776198413,3.44076207357541
"CENPQ",7.65542187820196,5.00841554150291,2.64700633669904,2.36140920480387
"FANCC",7.31065144033549,5.10782776423165,2.20282367610385,2.9050040881278
"NPAS3",13.0861403637768,4.49168310327938,8.59445726049738,-4.102774157218
"TPPP3",13.3451920937382,2.32595095628369,11.0192411374545,-8.6932901811708
"APOBEC3H",10.4916167690407,7.05862298711186,3.43299378192888,3.62562920518297
"IQCH",5.08456796069956,3.87329742657977,1.21127053411979,2.66202689245998
"TEX15",6.54506034708647,4.60983578235805,1.93522456472842,2.67461121762964
"AIF1",8.35716901118808,5.71517753363275,2.64199147755533,3.07318605607741
"ARRDC2",8.4295757653668,6.06020076215329,2.36937500321352,3.69082575893977
"SNX22",7.44859328883522,5.32619112541936,2.12240216341586,3.20378896200349
"STARD6",6.37508882511916,4.58882616158614,1.78626266353302,2.80256349805311
"CREB5",8.12730742875285,5.18395594868899,2.94335148006386,2.24060446862512
"DDIAS",5.91815963814826,4.83781500846094,1.08034462968732,3.75747037877362
"C1orf162",5.96210245090086,4.76701394180512,1.19508850909574,3.57192543270938
"TTC25",5.87366157067926,4.85941677292556,1.0142447977537,3.84517197517185
"RBL1",5.44954403040742,4.55060839995328,0.898935630454138,3.65167276949914
"KIFC1",5.34854662302041,4.38232289176006,0.966223731260354,3.4160991604997
"COA4",5.94145754551683,4.82120842921572,1.12024911630111,3.70095931291461
"CNN2",9.00249142798468,2.13929925594811,6.86319217203657,-4.72389291608846
"DNAJB8",6.3117585922251,5.17967497887998,1.13208361334512,4.04759136553485
"PROCR",5.19091908467338,4.02906441110075,1.16185467357263,2.86720973752812
"CYP4F3",5.95351417289944,4.52871495183941,1.42479922106002,3.10391573077939
"POLN",5.75190178681466,4.7403102119064,1.01159157490826,3.72871863699814
"IFFO2",4.33177102809419,3.72190461537614,0.609866412718044,3.1120382026581
"COL6A6",5.33356992859518,3.89264786230057,1.44092206629461,2.45172579600597
"ZPBP",6.15334694319839,5.06068440241769,1.0926625407807,3.96802186163699
"GRP",11.8005670085575,4.99937641825288,6.80119059030466,-1.80181417205178
"FAM221B",5.24378426414483,4.12869502779722,1.11508923634761,3.01360579144961
"TERB1",6.06895413682777,4.81713728089577,1.25181685593199,3.56532042496378
"MREG",9.79777273122387,6.19240936979661,3.60536336142726,2.58704600836935
"HORMAD2",4.78467443756355,3.75411756889831,1.03055686866525,2.72356070023306
"TESK2",6.63909372087547,5.09727001897927,1.5418237018962,3.55544631708307
"SOCS3",8.4528639094278,5.6311815247113,2.8216823847165,2.80949913999479
"ZNF488",10.8138881344714,4.42416856533297,6.38971956913838,-1.96555100380542
"CAVIN4",5.5388236949272,4.62227673600184,0.916546958925369,3.70572977707647
"COPZ2",9.37814744357066,6.78222518816478,2.59592225540587,4.18630293275891
"BHLHA9",5.82225705581269,4.83711301917479,0.985144036637903,3.85196898253688
"TRIM72",6.88632867694934,5.49694001904606,1.38938865790328,4.10755136114278
"FIGNL1",5.50183245032366,3.97588886634823,1.52594358397543,2.4499452823728
"GNG13",7.49419382392413,0.431998528216224,7.06219529570791,-6.63019676749168
"GIMAP6",6.87935745323435,5.21807215463578,1.66128529859857,3.55678685603721
"KRT77",11.4031002769141,2.43805836701228,8.96504190990179,-6.52698354288951
"TUBB6",7.38550113739778,5.81562462883992,1.56987650855786,4.24574812028206
"GIF",7.88267367302002,6.70689974248609,1.17577393053393,5.53112581195216
"MAP10",6.70424700132941,5.57934808745031,1.1248989138791,4.45444917357121
"TNFAIP6",14.078279380081,3.03427604198419,11.0440033380968,-8.0097272961126
"TMEM238",5.71723910241551,4.86623765526566,0.851001447149848,4.01523620811582
"ATOH8",9.20982668362091,7.06132771125638,2.14849897236453,4.91282873889186
"TRIM15",4.38714328438854,3.68501571884994,0.702127565538601,2.98288815331134
"TIFAB",5.93815742673837,4.15859797029097,1.77955945644741,2.37903851384356
"FHOD1",6.97501187245781,5.12510789081305,1.84990398164475,3.2752039091683
"TGFBI",6.97991749958385,5.52671070026964,1.45320679931421,4.07350390095543
"MROH8",6.24817348381115,4.63052178167221,1.61765170213894,3.01287007953327
"CDK15",5.26111015778442,3.74471940242612,1.51639075535831,2.22832864706781
"TMIGD3",6.56868517790229,4.58117592362468,1.98750925427761,2.59366666934707
"DUSP5",11.3749604366497,2.09519739106215,9.27976304558753,-7.18456565452538
"ADORA2B",9.154769376929,6.0951246654613,3.0596447114677,3.03547995399359
"LRIG3",4.35638918303859,3.68735054204634,0.669038640992257,3.01831190105408
"LOXL1",6.66237646503385,4.70013525310836,1.96224121192549,2.73789404118287
"F2RL3",4.77016185905844,3.87950646156309,0.89065539749535,2.98885106406774
"FBXL8",7.31630665419654,5.98320220001839,1.33310445417815,4.65009774584024
"MROH5",7.24924635816654,5.20004789157835,2.04919846658819,3.15084942499016
"ADAM32",5.87122984014517,4.35841141131324,1.51281842883193,2.8455929824813
"KIAA2012",7.24885495841821,5.2446402818136,2.00421467660461,3.24042560520899
"PDE6H",10.8975988150445,7.53490581180303,3.36269300324149,4.17221280856154
"ITGB3",7.35663664094658,4.90342880794391,2.45320783300267,2.45022097494124
"C16orf96",5.34489056623571,4.03786814256427,1.30702242367143,2.73084571889284
"PASK",6.66654627268758,4.98298086568061,1.68356540700697,3.29941545867363
"PRSS50",10.5050692056093,6.7278917281011,3.77717747750824,2.95071425059286
"CDH18",15.5919598632137,7.2094923262975,8.38246753691624,-1.17297521061874
"LRRC39",6.53289040646625,5.03633141525345,1.49655899121281,3.53977242404064
"BOLL",5.48062826333561,4.49342440683242,0.987203856503188,3.50622055032923
"REG1A",5.55773373215544,4.23535291542827,1.32238081672717,2.9129720987011
"TRIM7",7.53569803766429,5.93576968482952,1.59992835283477,4.33584133199475
"CPNE2",15.0919696280281,6.63780054555414,8.45416908247391,-1.81636853691977
"VAV1",6.60013944364715,5.09920060739316,1.50093883625398,3.59826177113918
"CIDEB",6.65678319360166,5.30260586267655,1.35417733092511,3.94842853175144
"SLC2A4",5.72083734145287,4.27608304187732,1.44475429957555,2.83132874230177
"COL11A1",5.75787960682825,3.95933823640205,1.7985413704262,2.16079686597585
"GJA3",5.23286596371884,4.18113689664149,1.05172906707735,3.12940782956413
"GGN",5.92335952309759,4.46478125700105,1.45857826609654,3.00620299090451
"NPR1",4.5453884009847,3.67283490500369,0.872553495981003,2.80028140902269
"STYXL1",6.74855201325336,4.92832310767132,1.82022890558204,3.10809420208928
"VSIG10L",5.58236302786459,4.45370891078883,1.12865411707576,3.32505479371308
"COMMD1",4.98477511039598,3.90946914468374,1.07530596571224,2.8341631789715
"SYNPO2",9.26444311541623,6.01391425110132,3.25052886431492,2.7633853867864
"PQLC3",8.07571667363399,6.3542147522795,1.7215019213545,4.632712830925
"P2RX3",5.54987549660239,4.67666022385716,0.873215272745226,3.80344495111194
"CARNS1",17.7831252086096,6.10956963414876,11.6735555744609,-5.56398594031212
"MARVELD3",4.77434725591596,3.91233741095087,0.862009844965099,3.05032756598577
"MYOCD",5.71205706590186,4.45361602027102,1.25844104563084,3.19517497464019
"MPEG1",23.7034298084132,9.82288228399572,13.8805475244175,-4.05766524042173
"FGF17",5.30495130640562,4.37591183753897,0.929039468866653,3.44687236867232
"ZNF558",4.63234916807585,3.79824013989477,0.834109028181088,2.96413111171368
"ADAM21",6.70970803446436,5.049805864041,1.65990217042337,3.38990369361763
"SYS1-DBNDD2",6.72836678551463,5.49996100756227,1.22840577795236,4.27155522960992
"GRM8",9.31096559892299,2.75893041230858,6.55203518661441,-3.79310477430584
"SRPX2",7.00652297688344,5.13265503315623,1.87386794372722,3.25878708942901
"REEP4",6.17225290029642,4.84096934244563,1.33128355785079,3.50968578459485
"KCNV2",5.40625764013373,4.4647269018871,0.941530738246628,3.52319616364047
"SNTG2",6.21405143886214,4.67383667642779,1.54021476243435,3.13362191399344
"CXorf36",4.50518139789171,3.70110416658113,0.804077231310584,2.89702693527054
"OR51V1",5.12962674260373,4.06693095764756,1.06269578495617,3.00423517269139
"ZFP57",8.81370752983312,2.49637749499562,6.31733003483749,-3.82095253984187
"GPR1",4.65947552065158,3.7981836826747,0.861291837976878,2.93689184469782
"OR10AG1",6.17022166261014,4.68119934305147,1.48902231955868,3.19217702349279
"CENPA",5.35349130642435,4.46151219724478,0.891979109179569,3.56953308806521
"P2RY6",6.9548114986159,5.09475435570226,1.86005714291364,3.23469721278861
"REM1",5.2156587085002,4.38086749906006,0.834791209440147,3.54607628961991
"APOL4",11.8839264214948,9.28043550187394,2.60349091962091,6.67694458225303
"APOL2",11.8839264214948,9.28043550187394,2.60349091962091,6.67694458225303
"APOL1",11.8839264214948,9.28043550187394,2.60349091962091,6.67694458225303
"KDF1",7.42159681355534,5.30554781725,2.11604899630534,3.18949882094466
"ACAT2",6.26377556952194,4.97950492321134,1.2842706463106,3.69523427690074
"FZD9",6.32130459684653,4.64018430474418,1.68112029210234,2.95906401264184
"ZNF250",5.00667602362351,4.27199095339704,0.73468507022647,3.53730588317057
"SH3TC2",9.09228791256714,5.70491846320949,3.38736944935765,2.31754901385184
"MCM10",5.86789245596029,4.88426394269859,0.983628513261697,3.90063542943689
"PGPEP1L",7.65838555706258,5.50228467015634,2.15610088690624,3.34618378325009
"FAM71D",6.48703365977768,5.36780096853101,1.11923269124667,4.24856827728434
"TAS1R3",5.8723239368525,5.06898142495174,0.803342511900767,4.26563891305097
"MFAP2",6.93026025727952,5.34062659591263,1.58963366136689,3.75099293454574
"IRAK3",5.462323230016,4.10228052365248,1.36004270636351,2.74223781728897
"TIPARP",13.3294054807243,4.53577133333881,8.79363414738554,-4.25786281404673
"LIPG",5.47876762289624,4.00588773580561,1.47287988709064,2.53300784871497
"FZD8",5.44555087293157,4.66084785644155,0.784703016490023,3.87614483995152
"PDYN",6.93583958431976,5.24697323540707,1.68886634891269,3.55810688649439
"CMBL",12.6823495762712,3.12901580617483,9.55333377009638,-6.42431796392155
"NCMAP",7.01184308086604,5.60042742261062,1.41141565825542,4.18901176435521
"FAM222A",9.28123700612141,2.3183085839033,6.96292842221811,-4.6446198383148
"ALOX5AP",9.77365338988277,6.64137029459621,3.13228309528656,3.50908719930966
"ZNF541",4.4680613597771,3.58055389111667,0.887507468660434,2.69304642245623
"SERPINC1",8.40611702944894,5.72945204939084,2.6766649800581,3.05278706933274
"TRIM71",5.53883998500138,4.27398412240369,1.26485586259769,3.009128259806
"OIP5",5.57919646503829,4.49938199097537,1.07981447406291,3.41956751691246
"STC1",7.01836815749707,5.56578666177,1.45258149572707,4.11320516604292
"FBLN7",9.33418428787968,6.22510935227705,3.10907493560263,3.11603441667443
"GCH1",6.22624816091302,4.75425938756813,1.4719887733449,3.28227061422323
"TSPO",10.1609568128444,7.00726733019617,3.15368948264825,3.85357784754792
"FBXO17",6.48596199423607,4.6282632160136,1.85769877822247,2.77056443779114
"TAC3",7.41729234046065,5.62073102172623,1.79656131873442,3.8241697029918
"PPEF1",4.66760066125491,3.75157901269703,0.916021648557879,2.83555736413915
"SYNJ2BP-COX16",5.28549827813056,4.35486953266975,0.930628745460814,3.42424078720893
"CNGA4",4.85993904910277,3.89585605526737,0.964082993835403,2.93177306143197
"VEGFC",7.05955389247724,5.71757963368707,1.34197425879018,4.37560537489689
"TRPV6",8.10696027968204,2.25451386833262,5.85244641134942,-3.5979325430168
"ATP8B1",12.177675671519,1.67429518446654,10.5033804870524,-8.82908530258591
"MRVI1",7.18156900266223,4.58970224527748,2.59186675738475,1.99783548789272
"UNC45B",5.90223224629735,4.66530245322786,1.23692979306949,3.42837266015837
"C11orf71",5.90812023986699,4.79691979300025,1.11120044686675,3.6857193461335
"SLC5A5",16.9155032890173,3.25970502988315,13.6557982591342,-10.396093229251
"NRROS",9.9907172490263,6.34155605000623,3.64916119902007,2.69239485098615
"CBY3",5.15883555492689,4.11225183336407,1.04658372156282,3.06566811180125
"TMEM150C",4.97201244509447,3.80906562172016,1.16294682337431,2.64611879834586
"ALDH1L2",9.44731215333663,5.46646739316224,3.98084476017439,1.48562263298785
"SLCO2A1",6.97200611562437,4.72752540749328,2.24448070813109,2.48304469936219
"HPDL",7.73994970229949,0.804196526717967,6.93575317558152,-6.13155664886355
"PPP1R13L",8.11040558203532,6.09483382719063,2.01557175484469,4.07926207234594
"METRN",6.37068772376344,4.12686934878085,2.24381837498259,1.88305097379825
"GPR160",6.02072360380555,4.80141013678204,1.21931346702351,3.58209666975852
"CYBRD1",6.63346021820033,4.63393742187465,1.99952279632568,2.63441462554897
"LRRC55",7.43630692691324,5.62995942998407,1.80634749692917,3.8236119330549
"CDH23",10.2647060785805,6.98744053518091,3.27726554339961,3.71017499178129
"SNAI1",5.76785793583806,4.15184420684817,1.61601372898989,2.53583047785829
"SSC5D",5.29710636884177,3.76276725894603,1.53433910989574,2.22842814905028
"LIMA1",7.49916537880064,4.98905877541458,2.51010660338606,2.47895217202852
"RIPK4",6.13824398022442,4.93690874561779,1.20133523460663,3.73557351101117
"KCTD16",10.2109759131113,4.14775436160582,6.06322155150552,-1.9154671898997
"GXYLT2",7.10872315462361,4.9203131040358,2.18841005058781,2.731903053448
"MXRA8",7.33584950367475,5.32609508232693,2.00975442134782,3.31634066097912
"SLC15A1",6.12186469495711,4.51377390528679,1.60809078967032,2.90568311561648
"COX20",5.74035759559222,4.71097560137941,1.02938199421281,3.68159360716659
"TMEM117",8.13384531303337,1.87336478077975,6.26048053225362,-4.38711575147387
"ENPP3",6.03024446670475,4.4872238104462,1.54302065625855,2.94420315418766
"SLC23A1",5.08078120890686,4.15379397043899,0.92698723846787,3.22680673197112
"GAL3ST1",19.4644817937731,11.4205267172298,8.0439550765433,3.37657164068651
"MAP3K8",6.04211956957877,4.36022130357713,1.68189826600164,2.67832303757549
"DPY19L2",6.10390276107298,4.34263878836785,1.76126397270513,2.58137481566272
"RP1",7.31199745710139,5.33395849275626,1.97803896434513,3.35591952841113
"FXYD4",5.73364114859897,4.46294267027299,1.27069847832598,3.19224419194701
"TTC32",6.01221305505298,4.59542888879723,1.41678416625575,3.17864472254147
"ERG",4.4993415846797,3.6662712611218,0.833070323557899,2.8332009375639
"ARFIP1",6.25535160450007,4.71110892783761,1.54424267666246,3.16686625117515
"ZDHHC19",6.11428961616179,4.81872560302032,1.29556401314147,3.52316158987885
"CYP2S1",6.07277788514657,4.8504512583615,1.22232662678508,3.62812463157642
"EGFL7",5.56625774250275,4.45235768088856,1.11390006161419,3.33845761927437
"KLHDC7B",8.68700887733408,2.41027859853587,6.27673027879821,-3.86645168026234
"SPNS3",4.1692072515328,3.40187554031956,0.767331711213241,2.63454382910632
"EIF2S3",7.67468464921353,6.16182722093864,1.5128574282749,4.64896979266374
"EIF2S3B",7.67468464921353,6.16182722093864,1.5128574282749,4.64896979266374
