"","Var1","Freq"
"1","HuAgeDis_00",3877
"2","HuAgeDis_01",1501
"3","HuAgeDis_02",470
"4","HuAgeDis_03",413
"5","HuAgeDis_04",255
"6","HuAgeDis_05",239
"7","HuAgeDis_06",175
"8","HuAgeDis_07",113
"9","HuAgeDis_08",82
"10","HuAgeDis_09",69
"11","HuAgeDis_10",58
"12","HuAgeDis_11",49
