"InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"black","MsAge7K_04__","User",8.06271965419613e-16
"greenyellow","MsAge7K_07__","User",1.01081635472895e-11
"black","MsAge7K_00__","User",1.05103443499752e-08
"green","MsAge7K_00__","User",0.00125772493541309
"brown","MsAge7K_00__","User",0.00838015423156885
"blue","MsAge7K_04__","User",0.0429692951973801
