"","InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues"
"1","black","MsAge7K_00__","User",62,5.30825472220972e-11,1.05103443499752e-08
"2","black","MsAge7K_01__","User",1,0.830750706759207,1
"3","black","MsAge7K_02__","User",0,1,1
"4","black","MsAge7K_03__","User",0,1,1
"5","black","MsAge7K_04__","User",17,4.07208063343239e-18,8.06271965419613e-16
"6","black","MsAge7K_05__","User",0,1,1
"7","black","MsAge7K_06__","User",0,1,1
"8","black","MsAge7K_07__","User",0,1,1
"9","black","MsAge7K_08__","User",0,1,1
"10","black","MsAge7K_09__","User",0,1,1
"11","black","MsAge7K_10__","User",0,1,1
"12","black","MsAge7K_11__","User",2,0.0606368762192713,1
"13","black","MsAge7K_12__","User",1,0.364427324081021,1
"14","black","MsAge7K_13__","User",0,1,1
"15","black","MsAge7K_14__","User",0,1,1
"16","black","MsAge7K_15__","User",1,0.221068720873748,1
"17","black","MsAge7K_16__","User",0,1,1
"18","black","MsAge7K_17__","User",0,1,1
"19","blue","MsAge7K_00__","User",150,0.00189061653703194,0.374342074332324
"20","blue","MsAge7K_01__","User",12,0.0588210016620094,1
"21","blue","MsAge7K_02__","User",0,1,1
"22","blue","MsAge7K_03__","User",8,0.025801441210123,1
"23","blue","MsAge7K_04__","User",12,0.000217016642411011,0.0429692951973801
"24","blue","MsAge7K_05__","User",1,0.909409508623368,1
"25","blue","MsAge7K_06__","User",0,1,1
"26","blue","MsAge7K_07__","User",6,0.0410193464648156,1
"27","blue","MsAge7K_08__","User",2,0.668735967415281,1
"28","blue","MsAge7K_09__","User",6,0.050379952440437,1
"29","blue","MsAge7K_10__","User",1,0.864707792516167,1
"30","blue","MsAge7K_11__","User",2,0.505948127392238,1
"31","blue","MsAge7K_12__","User",1,0.855359462978178,1
"32","blue","MsAge7K_13__","User",5,0.00930752205348283,1
"33","blue","MsAge7K_14__","User",0,1,1
"34","blue","MsAge7K_15__","User",4,0.0165905672562078,1
"35","blue","MsAge7K_16__","User",1,0.450750115153311,1
"36","blue","MsAge7K_17__","User",1,0.51927580492487,1
"37","brown","MsAge7K_00__","User",143,4.23240112705498e-05,0.00838015423156885
"38","brown","MsAge7K_01__","User",7,0.458645752945331,1
"39","brown","MsAge7K_02__","User",2,0.971447479603805,1
"40","brown","MsAge7K_03__","User",1,0.962131092136693,1
"41","brown","MsAge7K_04__","User",0,1,1
"42","brown","MsAge7K_05__","User",1,0.877726053788326,1
"43","brown","MsAge7K_06__","User",1,0.738516736295083,1
"44","brown","MsAge7K_07__","User",1,0.903252612763243,1
"45","brown","MsAge7K_08__","User",1,0.870357143853202,1
"46","brown","MsAge7K_09__","User",3,0.427060910000549,1
"47","brown","MsAge7K_10__","User",1,0.826312767534642,1
"48","brown","MsAge7K_11__","User",1,0.780558584646861,1
"49","brown","MsAge7K_12__","User",0,1,1
"50","brown","MsAge7K_13__","User",2,0.334995134016626,1
"51","brown","MsAge7K_14__","User",0,1,1
