"","InputCategories","X","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Freq"
"1","black",1,"AstroByothersCuffdiff2FCover20__","User",0,1,1,113
"2","black",2,"EndotheByothersCuffdiff2FCover20__","User",4,0.50918891142437,1,113
"3","black",3,"MicrogliByothersCuffdiff2FCover20__","User",74,1.03866362076556e-61,7.99770987989483e-60,113
"4","black",4,"MyeOligoByothersCuffdiff2FCover20__","User",0,1,1,113
"5","black",5,"NeuronByothersCuffdiff2FCover20__","User",2,0.930680672853468,1,113
"6","black",6,"NewOligoByothersCuffdiff2FCover20__","User",0,1,1,113
"7","black",7,"PreOligoByothersCuffdiff2FCover20__","User",0,1,1,113
"8","blue",8,"AstroByothersCuffdiff2FCover20__","User",23,0.0172035390117481,1,470
"9","blue",9,"EndotheByothersCuffdiff2FCover20__","User",42,1.42984650702799e-09,1.10098181041156e-07,470
"10","blue",10,"MicrogliByothersCuffdiff2FCover20__","User",42,0.0181833953370649,1,470
"11","blue",11,"MyeOligoByothersCuffdiff2FCover20__","User",11,0.236462885697817,1,470
"12","blue",12,"NeuronByothersCuffdiff2FCover20__","User",12,0.946653768549109,1,470
"13","blue",13,"NewOligoByothersCuffdiff2FCover20__","User",1,0.915270146055855,1,470
"14","blue",14,"PreOligoByothersCuffdiff2FCover20__","User",5,0.120960846731434,1,470
"15","brown",15,"AstroByothersCuffdiff2FCover20__","User",15,0.285643579156518,1,413
"16","brown",16,"EndotheByothersCuffdiff2FCover20__","User",13,0.600011804242101,1,413
"17","brown",17,"MicrogliByothersCuffdiff2FCover20__","User",29,0.342596587211332,1,413
"18","brown",18,"MyeOligoByothersCuffdiff2FCover20__","User",10,0.219596752565835,1,413
"19","brown",19,"NeuronByothersCuffdiff2FCover20__","User",9,0.977161147656179,1,413
"20","brown",20,"NewOligoByothersCuffdiff2FCover20__","User",4,0.154464951885569,1,413
"21","brown",21,"PreOligoByothersCuffdiff2FCover20__","User",1,0.908755528467523,1,413
"22","green",22,"AstroByothersCuffdiff2FCover20__","User",9,0.312147285746327,1,239
"23","green",23,"EndotheByothersCuffdiff2FCover20__","User",17,0.00208897104178079,0.16085077021712,239
"24","green",24,"MicrogliByothersCuffdiff2FCover20__","User",16,0.476701678668973,1,239
"25","green",25,"MyeOligoByothersCuffdiff2FCover20__","User",9,0.0300813851116104,1,239
"26","green",26,"NeuronByothersCuffdiff2FCover20__","User",8,0.684760047548705,1,239
"27","green",27,"NewOligoByothersCuffdiff2FCover20__","User",1,0.709040065724484,1,239
"28","green",28,"PreOligoByothersCuffdiff2FCover20__","User",2,0.390331243213513,1,239
"29","greenyellow",29,"AstroByothersCuffdiff2FCover20__","User",7,0.000667432155064788,0.0513922759399887,49
"30","greenyellow",30,"EndotheByothersCuffdiff2FCover20__","User",3,0.215554965184148,1,49
"31","greenyellow",31,"MicrogliByothersCuffdiff2FCover20__","User",3,0.620929166349263,1,49
"32","greenyellow",32,"MyeOligoByothersCuffdiff2FCover20__","User",0,1,1,49
"33","greenyellow",33,"NeuronByothersCuffdiff2FCover20__","User",2,0.556146469673154,1,49
"34","greenyellow",34,"NewOligoByothersCuffdiff2FCover20__","User",0,1,1,49
"35","greenyellow",35,"PreOligoByothersCuffdiff2FCover20__","User",2,0.0306405971822269,1,49
"36","magenta",36,"AstroByothersCuffdiff2FCover20__","User",2,0.630497368257709,1,69
"37","magenta",37,"EndotheByothersCuffdiff2FCover20__","User",1,0.90048762148439,1,69
"38","magenta",38,"MicrogliByothersCuffdiff2FCover20__","User",2,0.943003716176498,1,69
"39","magenta",39,"MyeOligoByothersCuffdiff2FCover20__","User",0,1,1,69
"40","magenta",40,"NeuronByothersCuffdiff2FCover20__","User",4,0.261587482795963,1,69
"41","magenta",41,"NewOligoByothersCuffdiff2FCover20__","User",0,1,1,69
"42","magenta",42,"PreOligoByothersCuffdiff2FCover20__","User",0,1,1,69
"43","pink",43,"AstroByothersCuffdiff2FCover20__","User",2,0.722445030826046,1,82
"44","pink",44,"EndotheByothersCuffdiff2FCover20__","User",2,0.755316732453976,1,82
"45","pink",45,"MicrogliByothersCuffdiff2FCover20__","User",2,0.972523885757061,1,82
"46","pink",46,"MyeOligoByothersCuffdiff2FCover20__","User",0,1,1,82
"47","pink",47,"NeuronByothersCuffdiff2FCover20__","User",5,0.19582854063593,1,82
"48","pink",48,"NewOligoByothersCuffdiff2FCover20__","User",1,0.34226320123304,1,82
"49","pink",49,"PreOligoByothersCuffdiff2FCover20__","User",1,0.371469576298642,1,82
"50","purple",50,"AstroByothersCuffdiff2FCover20__","User",1,0.837089831793903,1,58
"51","purple",51,"EndotheByothersCuffdiff2FCover20__","User",1,0.856025500898879,1,58
"52","purple",52,"MicrogliByothersCuffdiff2FCover20__","User",4,0.520217080002367,1,58
"53","purple",53,"MyeOligoByothersCuffdiff2FCover20__","User",0,1,1,58
"54","purple",54,"NeuronByothersCuffdiff2FCover20__","User",0,1,1,58
"55","purple",55,"NewOligoByothersCuffdiff2FCover20__","User",0,1,1,58
"56","purple",56,"PreOligoByothersCuffdiff2FCover20__","User",0,1,1,58
"57","red",57,"AstroByothersCuffdiff2FCover20__","User",2,0.973254448054165,1,175
"58","red",58,"EndotheByothersCuffdiff2FCover20__","User",1,0.997250314396608,1,175
"59","red",59,"MicrogliByothersCuffdiff2FCover20__","User",6,0.973632964036149,1,175
"60","red",60,"MyeOligoByothersCuffdiff2FCover20__","User",3,0.622861303076448,1,175
"61","red",61,"NeuronByothersCuffdiff2FCover20__","User",11,0.0658756276570896,1,175
"62","red",62,"NewOligoByothersCuffdiff2FCover20__","User",1,0.593395501784985,1,175
"63","red",63,"PreOligoByothersCuffdiff2FCover20__","User",3,0.0743786766744831,1,175
"64","turquoise",64,"AstroByothersCuffdiff2FCover20__","User",35,0.976673943974564,1,1501
"65","turquoise",65,"EndotheByothersCuffdiff2FCover20__","User",28,0.999908556845189,1,1501
"66","turquoise",66,"MicrogliByothersCuffdiff2FCover20__","User",54,0.999999972862641,1,1501
"67","turquoise",67,"MyeOligoByothersCuffdiff2FCover20__","User",28,0.478280138796762,1,1501
"68","turquoise",68,"NeuronByothersCuffdiff2FCover20__","User",91,4.99759307394701e-07,3.8481466669392e-05,1501
"69","turquoise",69,"NewOligoByothersCuffdiff2FCover20__","User",7,0.661915098080329,1,1501
"70","turquoise",70,"PreOligoByothersCuffdiff2FCover20__","User",9,0.473859155651331,1,1501
"71","yellow",71,"AstroByothersCuffdiff2FCover20__","User",2,0.997126501801001,1,255
"72","yellow",72,"EndotheByothersCuffdiff2FCover20__","User",2,0.998241271189114,1,255
"73","yellow",73,"MicrogliByothersCuffdiff2FCover20__","User",14,0.773709565342536,1,255
"74","yellow",74,"MyeOligoByothersCuffdiff2FCover20__","User",5,0.498429648463402,1,255
