"","InputCategories","X","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Freq"
"1","HuAgeDis_00",1,"AstroByothersCuffdiff2FCover20__","User",126,0.186595394412488,1,3877
"2","HuAgeDis_00",2,"EndotheByothersCuffdiff2FCover20__","User",125,0.625240603575828,1,3877
"3","HuAgeDis_00",3,"MicrogliByothersCuffdiff2FCover20__","User",225,0.99270939033917,1,3877
"4","HuAgeDis_00",4,"MyeOligoByothersCuffdiff2FCover20__","User",67,0.765522644805889,1,3877
"5","HuAgeDis_00",5,"NeuronByothersCuffdiff2FCover20__","User",128,0.988708806984256,1,3877
"6","HuAgeDis_00",6,"NewOligoByothersCuffdiff2FCover20__","User",22,0.271381772476314,1,3877
"7","HuAgeDis_00",7,"PreOligoByothersCuffdiff2FCover20__","User",16,0.975607638739483,1,3877
"8","HuAgeDis_01",8,"AstroByothersCuffdiff2FCover20__","User",35,0.976673943974564,1,1501
"9","HuAgeDis_01",9,"EndotheByothersCuffdiff2FCover20__","User",28,0.999908556845189,1,1501
"10","HuAgeDis_01",10,"MicrogliByothersCuffdiff2FCover20__","User",54,0.999999972862641,1,1501
"11","HuAgeDis_01",11,"MyeOligoByothersCuffdiff2FCover20__","User",28,0.478280138796762,1,1501
"12","HuAgeDis_01",12,"NeuronByothersCuffdiff2FCover20__","User",91,4.99759307394701e-07,4.19797818211549e-05,1501
"13","HuAgeDis_01",13,"NewOligoByothersCuffdiff2FCover20__","User",7,0.661915098080329,1,1501
"14","HuAgeDis_01",14,"PreOligoByothersCuffdiff2FCover20__","User",9,0.473859155651331,1,1501
"15","HuAgeDis_02",15,"AstroByothersCuffdiff2FCover20__","User",23,0.0172035390117481,1,470
"16","HuAgeDis_02",16,"EndotheByothersCuffdiff2FCover20__","User",42,1.42984650702799e-09,1.20107106590352e-07,470
"17","HuAgeDis_02",17,"MicrogliByothersCuffdiff2FCover20__","User",42,0.0181833953370649,1,470
"18","HuAgeDis_02",18,"MyeOligoByothersCuffdiff2FCover20__","User",11,0.236462885697817,1,470
"19","HuAgeDis_02",19,"NeuronByothersCuffdiff2FCover20__","User",12,0.946653768549109,1,470
"20","HuAgeDis_02",20,"NewOligoByothersCuffdiff2FCover20__","User",1,0.915270146055855,1,470
"21","HuAgeDis_02",21,"PreOligoByothersCuffdiff2FCover20__","User",5,0.120960846731434,1,470
"22","HuAgeDis_03",22,"AstroByothersCuffdiff2FCover20__","User",15,0.285643579156518,1,413
"23","HuAgeDis_03",23,"EndotheByothersCuffdiff2FCover20__","User",13,0.600011804242101,1,413
"24","HuAgeDis_03",24,"MicrogliByothersCuffdiff2FCover20__","User",29,0.342596587211332,1,413
"25","HuAgeDis_03",25,"MyeOligoByothersCuffdiff2FCover20__","User",10,0.219596752565835,1,413
"26","HuAgeDis_03",26,"NeuronByothersCuffdiff2FCover20__","User",9,0.977161147656179,1,413
"27","HuAgeDis_03",27,"NewOligoByothersCuffdiff2FCover20__","User",4,0.154464951885569,1,413
"28","HuAgeDis_03",28,"PreOligoByothersCuffdiff2FCover20__","User",1,0.908755528467523,1,413
"29","HuAgeDis_04",29,"AstroByothersCuffdiff2FCover20__","User",2,0.997126501801001,1,255
"30","HuAgeDis_04",30,"EndotheByothersCuffdiff2FCover20__","User",2,0.998241271189114,1,255
"31","HuAgeDis_04",31,"MicrogliByothersCuffdiff2FCover20__","User",14,0.773709565342536,1,255
"32","HuAgeDis_04",32,"MyeOligoByothersCuffdiff2FCover20__","User",5,0.498429648463402,1,255
"33","HuAgeDis_04",33,"NeuronByothersCuffdiff2FCover20__","User",3,0.996974562908937,1,255
"34","HuAgeDis_04",34,"NewOligoByothersCuffdiff2FCover20__","User",0,1,1,255
"35","HuAgeDis_04",35,"PreOligoByothersCuffdiff2FCover20__","User",2,0.422171534944503,1,255
"36","HuAgeDis_05",36,"AstroByothersCuffdiff2FCover20__","User",9,0.312147285746327,1,239
"37","HuAgeDis_05",37,"EndotheByothersCuffdiff2FCover20__","User",17,0.00208897104178079,0.175473567509586,239
"38","HuAgeDis_05",38,"MicrogliByothersCuffdiff2FCover20__","User",16,0.476701678668973,1,239
"39","HuAgeDis_05",39,"MyeOligoByothersCuffdiff2FCover20__","User",9,0.0300813851116104,1,239
"40","HuAgeDis_05",40,"NeuronByothersCuffdiff2FCover20__","User",8,0.684760047548705,1,239
"41","HuAgeDis_05",41,"NewOligoByothersCuffdiff2FCover20__","User",1,0.709040065724484,1,239
"42","HuAgeDis_05",42,"PreOligoByothersCuffdiff2FCover20__","User",2,0.390331243213513,1,239
"43","HuAgeDis_06",43,"AstroByothersCuffdiff2FCover20__","User",2,0.973254448054165,1,175
"44","HuAgeDis_06",44,"EndotheByothersCuffdiff2FCover20__","User",1,0.997250314396608,1,175
"45","HuAgeDis_06",45,"MicrogliByothersCuffdiff2FCover20__","User",6,0.973632964036149,1,175
"46","HuAgeDis_06",46,"MyeOligoByothersCuffdiff2FCover20__","User",3,0.622861303076448,1,175
"47","HuAgeDis_06",47,"NeuronByothersCuffdiff2FCover20__","User",11,0.0658756276570896,1,175
"48","HuAgeDis_06",48,"NewOligoByothersCuffdiff2FCover20__","User",1,0.593395501784985,1,175
"49","HuAgeDis_06",49,"PreOligoByothersCuffdiff2FCover20__","User",3,0.0743786766744831,1,175
"50","HuAgeDis_07",50,"AstroByothersCuffdiff2FCover20__","User",0,1,1,113
"51","HuAgeDis_07",51,"EndotheByothersCuffdiff2FCover20__","User",4,0.50918891142437,1,113
"52","HuAgeDis_07",52,"MicrogliByothersCuffdiff2FCover20__","User",74,1.03866362076556e-61,8.72477441443072e-60,113
"53","HuAgeDis_07",53,"MyeOligoByothersCuffdiff2FCover20__","User",0,1,1,113
"54","HuAgeDis_07",54,"NeuronByothersCuffdiff2FCover20__","User",2,0.930680672853468,1,113
"55","HuAgeDis_07",55,"NewOligoByothersCuffdiff2FCover20__","User",0,1,1,113
"56","HuAgeDis_07",56,"PreOligoByothersCuffdiff2FCover20__","User",0,1,1,113
"57","HuAgeDis_08",57,"AstroByothersCuffdiff2FCover20__","User",2,0.722445030826046,1,82
"58","HuAgeDis_08",58,"EndotheByothersCuffdiff2FCover20__","User",2,0.755316732453976,1,82
"59","HuAgeDis_08",59,"MicrogliByothersCuffdiff2FCover20__","User",2,0.972523885757061,1,82
"60","HuAgeDis_08",60,"MyeOligoByothersCuffdiff2FCover20__","User",0,1,1,82
"61","HuAgeDis_08",61,"NeuronByothersCuffdiff2FCover20__","User",5,0.19582854063593,1,82
"62","HuAgeDis_08",62,"NewOligoByothersCuffdiff2FCover20__","User",1,0.34226320123304,1,82
"63","HuAgeDis_08",63,"PreOligoByothersCuffdiff2FCover20__","User",1,0.371469576298642,1,82
"64","HuAgeDis_09",64,"AstroByothersCuffdiff2FCover20__","User",2,0.630497368257709,1,69
"65","HuAgeDis_09",65,"EndotheByothersCuffdiff2FCover20__","User",1,0.90048762148439,1,69
"66","HuAgeDis_09",66,"MicrogliByothersCuffdiff2FCover20__","User",2,0.943003716176498,1,69
"67","HuAgeDis_09",67,"MyeOligoByothersCuffdiff2FCover20__","User",0,1,1,69
"68","HuAgeDis_09",68,"NeuronByothersCuffdiff2FCover20__","User",4,0.261587482795963,1,69
"69","HuAgeDis_09",69,"NewOligoByothersCuffdiff2FCover20__","User",0,1,1,69
"70","HuAgeDis_09",70,"PreOligoByothersCuffdiff2FCover20__","User",0,1,1,69
"71","HuAgeDis_10",71,"AstroByothersCuffdiff2FCover20__","User",1,0.837089831793903,1,58
"72","HuAgeDis_10",72,"EndotheByothersCuffdiff2FCover20__","User",1,0.856025500898879,1,58
"73","HuAgeDis_10",73,"MicrogliByothersCuffdiff2FCover20__","User",4,0.520217080002367,1,58
"74","HuAgeDis_10",74,"MyeOligoByothersCuffdiff2FCover20__","User",0,1,1,58
"75","HuAgeDis_10",75,"NeuronByothersCuffdiff2FCover20__","User",0,1,1,58
"76","HuAgeDis_10",76,"NewOligoByothersCuffdiff2FCover20__","User",0,1,1,58
"77","HuAgeDis_10",77,"PreOligoByothersCuffdiff2FCover20__","User",0,1,1,58
"78","HuAgeDis_11",78,"AstroByothersCuffdiff2FCover20__","User",7,0.000667432155064788,0.0560643010254422,49
"79","HuAgeDis_11",79,"EndotheByothersCuffdiff2FCover20__","User",3,0.215554965184148,1,49
"80","HuAgeDis_11",80,"MicrogliByothersCuffdiff2FCover20__","User",3,0.620929166349263,1,49
"81","HuAgeDis_11",81,"MyeOligoByothersCuffdiff2FCover20__","User",0,1,1,49
"82","HuAgeDis_11",82,"NeuronByothersCuffdiff2FCover20__","User",2,0.556146469673154,1,49
"83","HuAgeDis_11",83,"NewOligoByothersCuffdiff2FCover20__","User",0,1,1,49
"84","HuAgeDis_11",84,"PreOligoByothersCuffdiff2FCover20__","User",2,0.0306405971822269,1,49
