"","InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues"
"1","HuAgeDis_00","AstroByothersCuffdiff2FCover20__","User",126,0.186595394412488,1
"2","HuAgeDis_00","EndotheByothersCuffdiff2FCover20__","User",125,0.625240603575828,1
"3","HuAgeDis_00","MicrogliByothersCuffdiff2FCover20__","User",225,0.99270939033917,1
"4","HuAgeDis_00","MyeOligoByothersCuffdiff2FCover20__","User",67,0.765522644805889,1
"5","HuAgeDis_00","NeuronByothersCuffdiff2FCover20__","User",128,0.988708806984256,1
"6","HuAgeDis_00","NewOligoByothersCuffdiff2FCover20__","User",22,0.271381772476314,1
"7","HuAgeDis_00","PreOligoByothersCuffdiff2FCover20__","User",16,0.975607638739483,1
"8","HuAgeDis_01","AstroByothersCuffdiff2FCover20__","User",35,0.976673943974564,1
"9","HuAgeDis_01","EndotheByothersCuffdiff2FCover20__","User",28,0.999908556845189,1
"10","HuAgeDis_01","MicrogliByothersCuffdiff2FCover20__","User",54,0.999999972862641,1
"11","HuAgeDis_01","MyeOligoByothersCuffdiff2FCover20__","User",28,0.478280138796762,1
"12","HuAgeDis_01","NeuronByothersCuffdiff2FCover20__","User",91,4.99759307394701e-07,4.19797818211549e-05
"13","HuAgeDis_01","NewOligoByothersCuffdiff2FCover20__","User",7,0.661915098080329,1
"14","HuAgeDis_01","PreOligoByothersCuffdiff2FCover20__","User",9,0.473859155651331,1
"15","HuAgeDis_02","AstroByothersCuffdiff2FCover20__","User",23,0.0172035390117481,1
"16","HuAgeDis_02","EndotheByothersCuffdiff2FCover20__","User",42,1.42984650702799e-09,1.20107106590352e-07
"17","HuAgeDis_02","MicrogliByothersCuffdiff2FCover20__","User",42,0.0181833953370649,1
"18","HuAgeDis_02","MyeOligoByothersCuffdiff2FCover20__","User",11,0.236462885697817,1
"19","HuAgeDis_02","NeuronByothersCuffdiff2FCover20__","User",12,0.946653768549109,1
"20","HuAgeDis_02","NewOligoByothersCuffdiff2FCover20__","User",1,0.915270146055855,1
"21","HuAgeDis_02","PreOligoByothersCuffdiff2FCover20__","User",5,0.120960846731434,1
"22","HuAgeDis_03","AstroByothersCuffdiff2FCover20__","User",15,0.285643579156518,1
"23","HuAgeDis_03","EndotheByothersCuffdiff2FCover20__","User",13,0.600011804242101,1
"24","HuAgeDis_03","MicrogliByothersCuffdiff2FCover20__","User",29,0.342596587211332,1
"25","HuAgeDis_03","MyeOligoByothersCuffdiff2FCover20__","User",10,0.219596752565835,1
"26","HuAgeDis_03","NeuronByothersCuffdiff2FCover20__","User",9,0.977161147656179,1
"27","HuAgeDis_03","NewOligoByothersCuffdiff2FCover20__","User",4,0.154464951885569,1
"28","HuAgeDis_03","PreOligoByothersCuffdiff2FCover20__","User",1,0.908755528467523,1
"29","HuAgeDis_04","AstroByothersCuffdiff2FCover20__","User",2,0.997126501801001,1
"30","HuAgeDis_04","EndotheByothersCuffdiff2FCover20__","User",2,0.998241271189114,1
"31","HuAgeDis_04","MicrogliByothersCuffdiff2FCover20__","User",14,0.773709565342536,1
"32","HuAgeDis_04","MyeOligoByothersCuffdiff2FCover20__","User",5,0.498429648463402,1
"33","HuAgeDis_04","NeuronByothersCuffdiff2FCover20__","User",3,0.996974562908937,1
"34","HuAgeDis_04","NewOligoByothersCuffdiff2FCover20__","User",0,1,1
"35","HuAgeDis_04","PreOligoByothersCuffdiff2FCover20__","User",2,0.422171534944503,1
"36","HuAgeDis_05","AstroByothersCuffdiff2FCover20__","User",9,0.312147285746327,1
"37","HuAgeDis_05","EndotheByothersCuffdiff2FCover20__","User",17,0.00208897104178079,0.175473567509586
"38","HuAgeDis_05","MicrogliByothersCuffdiff2FCover20__","User",16,0.476701678668973,1
"39","HuAgeDis_05","MyeOligoByothersCuffdiff2FCover20__","User",9,0.0300813851116104,1
"40","HuAgeDis_05","NeuronByothersCuffdiff2FCover20__","User",8,0.684760047548705,1
"41","HuAgeDis_05","NewOligoByothersCuffdiff2FCover20__","User",1,0.709040065724484,1
