"InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"MsAge7K_04","MicrogliByothersCuffdiff2FCover20__","User",2.27604748886114e-37
"MsAge7K_09","MyeOligoByothersCuffdiff2FCover20__","User",3.21900358638563e-20
"MsAge7K_06","NeuronByothersCuffdiff2FCover20__","User",2.74652539999628e-15
"MsAge7K_02","NeuronByothersCuffdiff2FCover20__","User",9.01918499763521e-11
"MsAge7K_08","NeuronByothersCuffdiff2FCover20__","User",5.86320255055136e-08
"MsAge7K_01","MyeOligoByothersCuffdiff2FCover20__","User",2.24232276252209e-07
"MsAge7K_05","NeuronByothersCuffdiff2FCover20__","User",1.84222157085884e-06
"MsAge7K_07","EndotheByothersCuffdiff2FCover20__","User",4.77311444043182e-06
"MsAge7K_07","PreOligoByothersCuffdiff2FCover20__","User",0.00436846800021154
